cobraId,dotTargetFraction,calibrated,dotEdgeFraction,entryEdgeSeen,runSpread
2325,0.6207,True,,False,0.0057
2326,0.4579,True,,False,0.0046
2327,0.5557,True,,False,0.0269
2328,0.4184,True,,False,0.0578
2329,0.5993,True,,False,0.0105
2330,0.39,True,,False,0.0231
2331,0.5732,True,,False,0.0027
2332,0.5064,True,,False,0.0497
2333,0.2978,True,,False,0.0107
2334,0.5717,True,,False,0.0015
2335,0.7007,True,,False,0.028
2336,0.6238,True,,False,0.0071
2337,0.4097,True,,False,0.011
2338,0.4928,True,,False,0.0074
2339,0.4917,True,,False,0.0522
2340,0.5092,True,,False,0.0077
2341,0.3225,True,,False,0.0473
2342,0.4929,True,,False,0.0451
2343,0.48,True,,False,0.0634
2344,0.5496,True,,False,0.0261
2345,0.4714,True,,False,0.0089
2346,0.6401,True,,False,0.0072
2347,0.445,False,,False,
2348,0.5598,True,,False,0.0309
2349,0.624,True,,False,0.0101
2350,0.2097,True,,False,0.026
2351,0.3976,True,,False,0.0418
2352,0.445,False,,False,
2353,0.372,True,,False,0.0003
2354,0.445,False,,False,
2355,0.3375,True,,False,0.0167
2356,0.6248,True,0.1935,True,0.0114
2357,0.4309,True,,False,0.0162
2358,0.6472,True,,False,0.0123
2359,0.4165,True,,False,0.034
2360,0.5438,True,,False,0.0481
2361,0.4476,True,,False,0.0385
2362,0.4698,True,,False,0.0145
2363,0.4843,True,,False,0.0148
2364,0.4194,True,,False,0.0007
2365,0.3637,True,,False,0.0437
2366,0.3429,True,,False,0.0357
2367,0.5483,True,,False,0.0012
2368,0.5614,True,,False,0.0135
2369,0.3323,True,,False,0.0073
2370,0.5517,True,,False,0.0005
2371,0.4308,True,,False,0.0244
2372,0.4663,True,,False,0.0301
2373,0.4944,True,,False,0.0058
2374,0.5489,True,,False,0.0214
2375,0.4886,True,,False,0.0196
2376,0.5837,True,,False,0.0171
2377,0.2976,True,,False,0.0322
2378,0.4751,True,,False,0.0021
2379,0.3955,True,,False,0.0403
2380,0.445,False,,False,
2381,0.54,True,,False,0.0084
2382,0.4449,True,,False,0.0161
2383,0.4715,True,,False,0.0072
2384,0.4528,True,,False,0.0026
2385,0.3974,True,,False,0.0154
2386,0.4905,True,0.0884,True,0.0074
2387,0.4832,True,,False,0.0097
2388,0.4677,True,,False,0.0219
2389,0.5014,True,,False,0.0099
2390,0.693,True,,False,0.0445
2391,0.5533,True,,False,0.0364
2392,0.4938,True,,False,0.0069
2393,0.3279,True,0.0425,True,0.0216
2394,0.4639,True,,False,0.0359
